PG.ProteinGroups	[1] 2408_UE_34-ORS-A1.raw.PG.Quantity	[2] 2408_UE_35-ORS-B1.raw.PG.Quantity	[3] 2408_UE_36-ORS-C1.raw.PG.Quantity	[4] 2408_UE_37-ORS-D1.raw.PG.Quantity	[5] 2408_UE_39-ORS-A2.raw.PG.Quantity	[6] 2408_UE_40-ORS-B2.raw.PG.Quantity	[7] 2408_UE_41-ORS-C2.raw.PG.Quantity	[8] 2408_UE_42-ORS-D2.raw.PG.Quantity	[9] 2408_UE_44-ORS-A3.raw.PG.Quantity	[10] 2408_UE_45-ORS-B3.raw.PG.Quantity	[11] 2408_UE_47-ORS-C3.raw.PG.Quantity	[12] 2408_UE_49-ORS-D3.raw.PG.Quantity
P56747	19741.5703125	13915.759765625	18138.5	12084.896484375	12765.435546875	8717.572265625	19833.21484375	21459.810546875	7923.0419921875	NaN	14164.771484375	NaN
P57740	20488.029296875	7418.2724609375	11516.0517578125	NaN	7189.26123046875	2884.89599609375	4583.55029296875	3389.623046875	28678.259765625	NaN	9090.6865234375	NaN
P58107	236618.265625	118164.484375	436374.5	287273.4375	176479.828125	103856.0625	516387.4375	272135.4375	223176.234375	101601.0703125	483611.03125	187844.234375
P59998	22490.826171875	18736.171875	29776.142578125	43532.125	20499.78515625	15433.662109375	22539.45703125	28113.064453125	36221.484375	8851.3251953125	26445.76953125	29195.763671875
P60033	25091.6171875	3626.270263671875	18212.0546875	NaN	723.2431640625	6351.970703125	731.5556030273438	13.45437240600586	17299.50390625	NaN	5256.01220703125	NaN
P60842	592727.8125	567726.5	545936.875	467777.8125	685521.0625	793064.125	798966.75	624263.8125	763373.8125	1035520.8125	883458.0625	392642.15625
P60866	60102.46484375	70091.9140625	66344.2890625	91337.140625	49329.171875	77143.4375	28753.388671875	72489.2265625	39732.30859375	39893.2890625	60291.578125	114833.0390625
P60900	13569.689453125	16136.0048828125	11038.986328125	7524.63427734375	16220.33203125	9857.1005859375	7982.4404296875	NaN	12632.3486328125	3468.923828125	8834.3173828125	12589.9814453125
P60953	8264.326171875	78002.65625	13216.6494140625	3956.01513671875	81087.515625	896013.625	5432.0654296875	11099.2509765625	31775.611328125	4143.501953125	349671.75	8555.146484375
P60981	12810.7890625	12449.333984375	11567.9814453125	NaN	15521.1826171875	12388.56640625	17999.185546875	NaN	16130.94921875	6290.5908203125	21819.486328125	NaN
P61026	42640.83203125	44106.5859375	25483.357421875	7523.52001953125	34278.07421875	21899.951171875	6524.83203125	19892.26953125	29253.681640625	17595.767578125	19674.40234375	NaN
P61160	10597.0361328125	6706.0234375	8752.16796875	NaN	9296.9775390625	3902.052001953125	12453.1796875	2242.7685546875	10388.505859375	6146.6865234375	7247.759765625	38.206058502197266
P61163	45663.50390625	24213.80859375	48356.79296875	940.4664306640625	23440.353515625	12768.974609375	13510.7080078125	11539.4404296875	8457.888671875	3971.40185546875	8512.0859375	NaN
P61221	12912.7431640625	10849.5859375	12762.765625	NaN	31538.796875	269.19293212890625	8589.0595703125	NaN	14697.4453125	1793.6455078125	5002.25244140625	8821.08984375
P61313	248091.46875	569148	345692.0625	380063.90625	248786.5	409729.15625	517612.875	421672.40625	138945.515625	520352.375	205102.71875	363260.0625
P61326	86043.671875	290414.84375	125657.9140625	55228.078125	49352.11328125	187272.53125	139202.296875	81281.1875	67055.59375	231306.265625	65098.52734375	NaN
P61353	319703.21875	477972.8125	259901.96875	242788.203125	106492.28125	164545.515625	207649.734375	290762.65625	200040.96875	462638.78125	137611.0625	294811.96875
P61421	271338.21875	25567.185546875	51719	47974.78125	319205.6875	23970.158203125	35299.75390625	77513.453125	334631.65625	15039.869140625	27835.544921875	88668.546875
P61513	182168.328125	627572.5625	470612.59375	563540.8125	2995.130126953125	65562.625	88797.6796875	164780.125	24783.853515625	31913.75	58620.75	100059.328125
P61962	137918.921875	65075.5078125	80159.515625	39076.7734375	121515.375	33733.71484375	36890.79296875	39593.3828125	112194.3203125	20873.583984375	58017.16796875	43123.984375
P61964	15079.95703125	5738.078125	10253.8955078125	7301.86962890625	14285.8681640625	9382.189453125	91.03604888916016	5731.490234375	5119.87939453125	5457.81640625	6035.47314453125	NaN
P61978	165667.171875	284122.84375	216851.46875	295499.6875	143775.78125	256629.5625	224192.515625	262565.875	189759.265625	334656.53125	226539.203125	277416.21875
P61981	67230.34375	23598.748046875	33016.43359375	4060.03662109375	42993.36328125	47116.58203125	33277.40625	15359.884765625	70778.8203125	33045.23828125	25168.994140625	NaN
P62070	64608.6875	NaN	35358.66796875	54539.91015625	44452.06640625	12242.8193359375	19406.005859375	28207.2734375	43907.23828125	18475.53125	24499.626953125	13778.88671875
P62136	198251.546875	284769.15625	196716.921875	14754.2841796875	52583.703125	106520.34375	29462.927734375	27181.55078125	32961.05078125	42178.9453125	18951.841796875	21566.138671875
P62241	214577.78125	591371.1875	306562.0625	360891.40625	219089.625	375719.90625	269708.78125	391662.03125	255461.90625	492062.65625	400760.53125	312131.6875
P62244	102912.3125	180954.453125	108736.6640625	94495.4453125	81788.9453125	115732.265625	84495.5078125	108302.9609375	81468.2421875	149853.5625	88370.4921875	97475.5625
P62249	197084.328125	395432.75	230331.671875	272857.71875	172247.96875	191621.421875	218021.609375	293464.6875	130127.9765625	340758.4375	150301.265625	336721.09375
P62263	401241	503865.53125	286850	289726.71875	164484.609375	174272.1875	167718.0625	281368.65625	185993.3125	263244.78125	159747.5	221542.84375
P62266	601058.8125	733104.25	542370.75	2177166.5	436215.6875	514635.375	426515.375	611382	308543.40625	461692.28125	288901.59375	1080878.75
P62269	171061.953125	372184.96875	220153.609375	145487.234375	162628.265625	194234.59375	148071.59375	193106.328125	123588.5703125	181103.1875	124794.15625	199724.21875
P62277	73746.8125	94727.0390625	94400.296875	114070.8359375	53718.23046875	70329.4453125	66074.671875	72349.46875	66271.2890625	89889.4453125	64538.33984375	142613.765625
P62280	132803.25	243229.984375	175159.34375	217848.28125	56057.75390625	73971.875	156766.75	244172.71875	132522.015625	130004.71875	95484.03125	208353.71875
P62304	46182.4296875	127900.3828125	91018.4140625	66361.4375	51364.63671875	129563.15625	102436.484375	19807.265625	57891.28515625	105975.5859375	51579.67578125	45849.21875
P62314	351066.78125	636248.375	316943.25	371343.3125	243296.765625	280106.625	319242.78125	358964.59375	259123.890625	429785.6875	219655.15625	301095.90625
P62316	97750.171875	242509.609375	146290.78125	111724.4140625	94524.4375	147572.5625	147402.296875	74481.8359375	118575.1796875	206998.8125	72810.2421875	90521.4765625
P62318	183209.375	434776.21875	289915.84375	272730.59375	190024.046875	342066	257849.375	335051.5625	234655.046875	387414.875	169192.265625	221223.640625
P62330	36206.93359375	44528.80859375	48122.6640625	53343.99609375	20429.796875	56711.453125	47434.73828125	26250.28125	26155.96484375	45891.2890625	26143.392578125	46000.19921875
P62424	264898.96875	540983.25	274276.125	386348.28125	224723.71875	425150.28125	325651.125	350080.0625	252685.578125	420133.96875	292651.09375	353824.625
P62495	66225.125	32276.626953125	43237.8203125	6612.14990234375	24040.8359375	11507.568359375	8201.0400390625	9809.8212890625	9009.310546875	14170.3310546875	34227.6328125	NaN
P62714;P67775	128586.140625	24316.17578125	25710.8984375	11384.69140625	100578.546875	11480.4775390625	22676.00390625	15006.890625	80258.8046875	22899.759765625	21831.3515625	4827.78369140625
P62736	525711	378573.9375	269501.5	323838.78125	397717.625	232537.8125	382265.0625	265316.90625	531512.1875	320484.96875	279048.3125	183638.359375
P62750	52432.5078125	47134.91796875	26465.85546875	52817.98046875	76691.3515625	49272.671875	37421.51171875	103757.5078125	64090.72265625	84053.9453125	51217.75	69476.7734375
P62753	366353.9375	729298.875	467408.5	577956.5625	299942.4375	489091.40625	544250.875	676455.6875	324262.46875	646293.8125	336316.9375	537679.25
P62805	2116569.25	3004034.75	2599460.25	5119767.5	1696842.875	2151110.25	2499586.75	4637728.5	1695230	2583776	2792169.25	5207915
P62820	32975.57421875	18620.216796875	14541.7783203125	6591.48681640625	35816.05078125	6908.5009765625	14455.3681640625	19834.830078125	28894.759765625	10298.8935546875	18344.494140625	2971.98486328125
P62826	194492.875	145005.5625	110770.7109375	85201.84375	171384.34375	110192.2890625	152563.28125	117790.6875	241532.203125	163658.953125	117989.109375	82486.8125
P62841	4349.74560546875	17031.197265625	6719.4130859375	10253.5126953125	698.20556640625	7468.529296875	2962.231201171875	25245.71484375	1749.6385498046875	11908.0419921875	242.68955993652344	76957.4453125
P62847	125213.046875	155238.5625	148366.875	161434.953125	110402.109375	138280.921875	156432.046875	196161.875	113118.6484375	198264.140625	93154.9921875	188688.09375
P62851	112938.5390625	335185.625	185661.109375	134626.5625	92548.765625	221780.234375	112301.3359375	75569.34375	96534.921875	164540.53125	109766.4609375	154736.1875
P62854	81450.765625	98527.8203125	72950.3203125	337749.875	57498.69921875	57391.25	161391.1875	86262.3203125	150660.21875	125006.25	27433.15234375	119732.203125
P62857	10323.5693359375	51059.6953125	28390.19140625	17309.05078125	14600.158203125	26518.873046875	16556.69140625	19060.228515625	21807.17578125	42138.6875	24336.986328125	33889.578125
P62873	105959.15625	30081.052734375	35065.796875	57571.20703125	93762	26170.048828125	41519.3828125	45150.00390625	84608.4765625	18870.955078125	39648.02734375	32393.603515625
P62879	132918.90625	11116.92578125	12427.09765625	20788.623046875	71119.3984375	4315.64111328125	NaN	NaN	51377.94140625	NaN	976.202880859375	NaN
P62888	38126.27734375	128867.0234375	69903.4375	72648.9375	9988.59765625	46863.25390625	50317.34375	59407.359375	24216.775390625	69176.6640625	29080.162109375	89809.4453125
P62899	34369.8359375	37594.00390625	11697.03515625	15504.8720703125	20063.134765625	25121.015625	19177.4765625	44801.6171875	21272.423828125	25838.935546875	32238.720703125	54533.31640625
P62906	160035.75	285734.78125	191264.765625	362191.15625	128183.109375	227102.96875	225033.234375	224130.546875	115600.5703125	294812.96875	126725.3125	314409.90625
P62910	27344.978515625	70465.4609375	40524.67578125	39347.85546875	16340.609375	29933.388671875	38410.515625	39185.83203125	13233.3583984375	41545.9140625	25949.640625	35033.99609375
P62913	261799.390625	518851.25	349850.59375	372278.71875	231424.28125	349187.09375	247672.703125	336498.21875	256109.578125	467507.15625	256092.859375	391423.71875
P62917	27054.6875	23742.021484375	5015.0703125	25820.22265625	5769.52734375	7555.27294921875	20169.046875	12690.1494140625	3069.576171875	17043.822265625	9121.63671875	43380.3828125
P62979	2453282	3419868.5	1552080.25	1507061.125	2144572.5	1140988.625	1946432.5	1910350.125	992145.125	2949021.25	758203.625	2408071
P62995	986264.75	2025993.25	780168.25	1386912.125	576034	983233.875	697212.625	1159101.25	389582.53125	1416111.375	374403.6875	1938439.875
P63010	14591.435546875	10499.53515625	10904.888671875	11651.2265625	17842.197265625	8177.8486328125	10129.5234375	2975.3515625	15159.0546875	8974.9052734375	11298.6845703125	6257.81982421875
P63104	7789470.5	869821.5	NaN	NaN	14697645	738959.875	NaN	NaN	NaN	NaN	203551.34375	NaN
P63145	19914.68359375	12686.482421875	29158.498046875	18284.501953125	55060.47265625	32225.546875	13413.421875	NaN	43673.04296875	14973.1865234375	22232.3203125	20305.896484375
P63167	42326.08203125	9267.7333984375	34362.7109375	52464.6484375	25822.607421875	14450.384765625	43230.00390625	39691.16015625	26892.197265625	31890.326171875	12879.736328125	43226.54296875
P63173	41330.265625	102839.1953125	70974.9296875	56756.69921875	42039.33984375	46960.5	61289.68359375	43343.08984375	107217.625	119378.578125	36917.54296875	57508.66015625
P63241;Q6IS14;Q9GZV4	33559.7265625	8110.39013671875	11603.2255859375	NaN	NaN	NaN	NaN	NaN	28243.9140625	NaN	21429.517578125	NaN
P63261	348016.25	412162.90625	222656.75	245158.796875	429675.4375	178567.984375	316990.34375	242567.28125	284077.34375	145412.8125	162398.859375	30450.865234375
P67809	191586.609375	696384.6875	382405.3125	576357.75	105908.25	490811.53125	429263.0625	465889.15625	142949.84375	824844.375	164463.765625	783302.5
P68400;Q8NEV1	58196.27734375	70538.75	56265.9375	27167.076171875	56454.734375	39017.64453125	16092.8896484375	40828.359375	31895.734375	30662.19921875	38936.4921875	28635.505859375
P68871	65172.80078125	27678.0859375	12530.916015625	2575.206787109375	3261.638671875	19439.4453125	3943.779052734375	4583.62060546875	13352.5830078125	NaN	8466.529296875	17360.453125
P69849;Q15155;Q5JPE7	56003.74609375	29157.23046875	43943.3984375	9.736924171447754	44789.8984375	26170.962890625	40610.34375	33099.73046875	34367.609375	22254.50390625	68845.328125	NaN
P78332	3168.06298828125	10233.517578125	11555.0830078125	NaN	1967.2720947265625	8239.9716796875	3529.57861328125	2876.226806640625	3373.901611328125	NaN	12652.880859375	NaN
P78406	145044.53125	61523.43359375	66621.046875	29285.765625	118728.5078125	29891.703125	34652.30078125	51854.26171875	65481.83203125	22957.76171875	39521.60546875	36421.2109375
P78527	70505.03125	48685.08203125	57521.51171875	44230.77734375	85599.9375	57609.16015625	58822.01953125	49082.8203125	75035.234375	43828.05078125	100465.328125	35908.4609375
P82650	75964.359375	248125.484375	138489.125	126448.4921875	68508.140625	164846.609375	112908.53125	118417.3203125	61467.20703125	288420.46875	83567.765625	128378.90625
P82663	46145.12109375	56279.8359375	29386.79296875	9454.7353515625	7633.50048828125	19137.533203125	18877.126953125	11778.7802734375	5816.80712890625	28691.521484375	12897.986328125	22011.013671875
P82673	2514.725830078125	9454.2060546875	8129.50048828125	5738.30859375	1965.0355224609375	7777.20263671875	3739.194091796875	NaN	1316.514892578125	7292.37158203125	4604.408203125	13940.2861328125
P82675	11961.810546875	33892.67578125	30512.04296875	20927.337890625	15760.7294921875	23701.42578125	16282.0107421875	19367.521484375	10466.04296875	27097.296875	17995.779296875	18125.181640625
P82930	13948.0830078125	104721.640625	63637.83984375	36692.32421875	11303.818359375	74853.5546875	33838.5546875	17634.154296875	11469.892578125	72272.8828125	28116.11328125	29668.599609375
P82933	25864.66015625	80846.25	68345.9296875	28684.9765625	27402.59765625	119736.4140625	61459.5234375	54881.9140625	23959.171875	127480.5546875	37806.609375	45160.16015625
P82979	37300.21484375	168028.59375	117253.0625	3379.683837890625	16051.263671875	102058.296875	50753.86328125	16004.634765625	33410.6328125	105527.1015625	31909.939453125	43936.26953125
P83881;Q969Q0	116653.0546875	180264.6875	172318.078125	224773.953125	64103.828125	114944.0078125	161036.390625	79580.8125	153133.90625	129508.609375	135392.515625	234099.140625
P83916	9585.0927734375	11534.6416015625	19013.96875	119434.0390625	11644.568359375	5503.5078125	46198.96875	188688.703125	233.58834838867188	42904.58203125	17892.732421875	6933.4814453125
P84090	132770.625	273045.53125	172353.125	170201.984375	94436.96875	138183.125	184436.375	97257.3125	96815.078125	245242.328125	53080.55859375	181119.640625
P84098	1142758.125	1687860.75	1034134.6875	1307212.75	1295996.25	1307297.5	963758.0625	1268808.75	953612.9375	1818539.375	665985.6875	1526965.5
